,game_event_index,Unnamed: 0,game_str,play_id,at_bat,play_per_game,timestamp,player_position,event_code
1727,62070,62070,1903_15_TeamNG_TeamA3,274,71.0,274,9361319,10,4
1728,62096,62096,1903_15_TeamNG_TeamA3,279,72.0,279,9611019,10,4
1729,62151,62151,1903_15_TeamNG_TeamA3,293,75.0,293,10034919,10,4
1730,62184,62184,1903_15_TeamNG_TeamA3,301,77.0,301,10359619,10,4
1731,62197,62197,1903_15_TeamNG_TeamA3,303,78.0,303,10425669,10,4
1732,63156,63156,1903_20_TeamNL_TeamB,9,3.0,9,216082,10,4
1733,63184,63184,1903_20_TeamNL_TeamB,16,5.0,16,510182,10,4
1734,63236,63236,1903_20_TeamNL_TeamB,31,11.0,31,1203166,10,4
1735,63323,63323,1903_20_TeamNL_TeamB,57,17.0,57,1995516,10,4
1736,63361,63361,1903_20_TeamNL_TeamB,63,20.0,63,2176416,10,4
1737,63374,63374,1903_20_TeamNL_TeamB,65,21.0,65,2348466,10,4
1738,63428,63428,1903_20_TeamNL_TeamB,81,23.0,81,2679466,10,4
1739,63446,63446,1903_20_TeamNL_TeamB,84,25.0,84,2921166,10,4
1740,63507,63507,1903_20_TeamNL_TeamB,102,28.0,102,3378616,10,4
1741,63542,63542,1903_20_TeamNL_TeamB,111,31.0,111,3685866,10,4
1742,63588,63588,1903_20_TeamNL_TeamB,124,34.0,124,4092366,10,4
1743,63615,63615,1903_20_TeamNL_TeamB,131,35.0,131,4215666,10,4
1744,63628,63628,1903_20_TeamNL_TeamB,134,36.0,134,4391266,10,4
1745,63642,63642,1903_20_TeamNL_TeamB,136,37.0,136,4456416,10,4
1746,63717,63717,1903_20_TeamNL_TeamB,156,41.0,156,5227716,10,4
1747,63730,63730,1903_20_TeamNL_TeamB,159,42.0,159,5317216,10,4
1748,63743,63743,1903_20_TeamNL_TeamB,161,43.0,161,5486016,10,4
1749,63758,63758,1903_20_TeamNL_TeamB,165,44.0,165,5562666,10,4
1750,63792,63792,1903_20_TeamNL_TeamB,171,46.0,172,5787366,10,4
1751,63841,63841,1903_20_TeamNL_TeamB,185,49.0,186,6272316,10,4
1752,63860,63860,1903_20_TeamNL_TeamB,188,50.0,189,6364616,10,4
1753,63870,63870,1903_20_TeamNL_TeamB,189,51.0,190,6414916,10,4
1754,63896,63896,1903_20_TeamNL_TeamB,196,53.0,197,6676566,10,4
1755,63943,63943,1903_20_TeamNL_TeamB,210,56.0,211,7223566,10,4
1756,63980,63980,1903_20_TeamNL_TeamB,220,58.0,221,7621816,10,4
1757,63997,63997,1903_20_TeamNL_TeamB,224,59.0,225,7702366,10,4
1758,64047,64047,1903_20_TeamNL_TeamB,238,61.0,241,8128566,10,4
1759,64060,64060,1903_20_TeamNL_TeamB,240,62.0,243,8202016,10,4
1760,64089,64089,1903_20_TeamNL_TeamB,245,65.0,248,8497416,10,4
1761,64131,64131,1902_06_TeamML_TeamB,12,4.0,12,413603,10,4
1762,64149,64149,1902_06_TeamML_TeamB,15,5.0,15,504453,10,4
1763,64168,64168,1902_06_TeamML_TeamB,19,6.0,19,594203,10,4
1764,64186,64186,1902_06_TeamML_TeamB,22,7.0,22,690653,10,4
1765,64221,64221,1902_06_TeamML_TeamB,32,9.0,32,985353,10,4
1766,64240,64240,1902_06_TeamML_TeamB,36,11.0,36,1197053,10,4
1767,64271,64271,1902_06_TeamML_TeamB,44,13.0,44,1334503,10,4
1768,64278,64278,1902_06_TeamML_TeamB,45,14.0,45,1372603,10,4
1769,64323,64323,1902_06_TeamML_TeamB,58,16.0,58,1749003,10,4
1770,64347,64347,1902_06_TeamML_TeamB,64,18.0,64,1958703,10,4
1771,64375,64375,1902_06_TeamML_TeamB,72,21.0,72,2374503,10,4
1772,64424,64424,1902_06_TeamML_TeamB,87,26.0,87,3017674,10,4
1773,64434,64434,1902_06_TeamML_TeamB,89,27.0,89,3065174,10,4
1774,64465,64465,1902_06_TeamML_TeamB,97,29.0,98,3286824,10,4
1775,64479,64479,1902_06_TeamML_TeamB,99,30.0,100,3346774,10,4
1776,64507,64507,1902_06_TeamML_TeamB,104,31.0,105,3498474,10,4
1777,64556,64556,1902_06_TeamML_TeamB,118,33.0,119,4150024,10,4
1778,64586,64586,1902_06_TeamML_TeamB,125,35.0,126,4405524,10,4
1779,64597,64597,1902_06_TeamML_TeamB,127,36.0,128,4450774,10,4
1780,64666,64666,1902_06_TeamML_TeamB,146,40.0,147,5067624,10,4
1781,64676,64676,1902_06_TeamML_TeamB,148,41.0,149,5145274,10,4
1782,64701,64701,1902_06_TeamML_TeamB,154,43.0,155,5319374,10,4
1783,64744,64744,1902_06_TeamML_TeamB,167,46.0,168,5753974,10,4
1784,64759,64759,1902_06_TeamML_TeamB,170,47.0,171,5878024,10,4
1785,64831,64831,1902_06_TeamML_TeamB,191,52.0,192,6538474,10,4
1786,64866,64866,1902_06_TeamML_TeamB,201,53.0,202,6818924,10,4
1787,64899,64899,1902_06_TeamML_TeamB,210,55.0,211,7312424,10,4
1788,64961,64961,1902_06_TeamML_TeamB,225,60.0,226,7834174,10,4
1789,65032,65032,1902_06_TeamML_TeamB,247,65.0,248,8687974,10,4
1790,65060,65060,1902_06_TeamML_TeamB,254,67.0,255,9023324,10,4
1791,65080,65080,1902_06_TeamML_TeamB,258,68.0,259,9146274,10,4
1792,65087,65087,1902_06_TeamML_TeamB,259,69.0,260,9186174,10,4
1793,65112,65112,1902_06_TeamML_TeamB,265,71.0,266,9393024,10,4
1794,65122,65122,1902_06_TeamML_TeamB,266,72.0,267,9449774,10,4
1795,65130,65130,1902_06_TeamML_TeamB,267,73.0,268,9490724,10,4
1796,65203,65203,1902_06_TeamML_TeamB,288,77.0,289,10214374,10,4
1797,65239,65239,1903_18_TeamNI_TeamA3,4,1.0,4,57416,10,4
1798,65250,65250,1903_18_TeamNI_TeamA3,5,2.0,5,98466,10,4
1799,65282,65282,1903_18_TeamNI_TeamA3,14,4.0,14,312416,10,4
1800,65310,65310,1903_18_TeamNI_TeamA3,17,5.0,17,413666,10,4
1801,65323,65323,1903_18_TeamNI_TeamA3,20,6.0,20,492266,10,4
1802,65335,65335,1903_18_TeamNI_TeamA3,22,7.0,22,649566,10,4
1803,65358,65358,1903_18_TeamNI_TeamA3,28,9.0,28,802616,10,4
1804,65408,65408,1903_18_TeamNI_TeamA3,41,13.0,41,1266481,10,4
1805,65429,65429,1903_18_TeamNI_TeamA3,46,15.0,46,1368331,10,4
1806,65449,65449,1903_18_TeamNI_TeamA3,50,16.0,50,1582881,10,4
1807,65475,65475,1903_18_TeamNI_TeamA3,57,19.0,57,1826981,10,4
1808,65494,65494,1903_18_TeamNI_TeamA3,62,20.0,62,1919381,10,4
1809,65522,65522,1903_18_TeamNI_TeamA3,69,21.0,69,2123181,10,4
1810,65561,65561,1903_18_TeamNI_TeamA3,79,23.0,79,2452031,10,4
1811,65574,65574,1903_18_TeamNI_TeamA3,81,24.0,81,2497681,10,4
1812,65651,65651,1903_18_TeamNI_TeamA3,103,32.0,103,3277831,10,4
1813,65673,65673,1903_18_TeamNI_TeamA3,108,33.0,109,3378131,10,4
1814,65685,65685,1903_18_TeamNI_TeamA3,110,34.0,111,3447181,10,4
1815,65697,65697,1903_18_TeamNI_TeamA3,112,35.0,113,3527981,10,4
1816,65708,65708,1903_18_TeamNI_TeamA3,114,36.0,115,3612231,10,4
1817,65730,65730,1903_18_TeamNI_TeamA3,119,37.0,120,3749831,10,4
1818,65753,65753,1903_18_TeamNI_TeamA3,123,38.0,124,3889781,10,4
1819,65793,65793,1903_18_TeamNI_TeamA3,134,41.0,135,4218281,10,4
1820,65816,65816,1903_18_TeamNI_TeamA3,140,42.0,141,4444181,10,4
1821,65863,65863,1903_18_TeamNI_TeamA3,154,45.0,155,4871031,10,4
1822,65937,65937,1903_18_TeamNI_TeamA3,177,48.0,178,5442881,10,4
1823,65962,65962,1903_18_TeamNI_TeamA3,183,50.0,184,5883731,10,4
1824,65984,65984,1903_18_TeamNI_TeamA3,188,51.0,189,6007231,10,4
1825,65999,65999,1903_18_TeamNI_TeamA3,191,52.0,192,6100081,10,4
1826,66053,66053,1903_18_TeamNI_TeamA3,206,57.0,207,6780031,10,4
1827,66109,66109,1903_18_TeamNI_TeamA3,223,60.0,224,7268981,10,4
1828,66119,66119,1903_18_TeamNI_TeamA3,225,61.0,226,7472481,10,4
1829,66183,66183,1903_18_TeamNI_TeamA3,244,66.0,245,8189581,10,4
1830,66221,66221,1903_18_TeamNI_TeamA3,251,69.0,252,8432781,10,4
1831,66229,66229,1902_09_TeamMJ_TeamB,1,1.0,1,15755,10,4
1832,66262,66262,1902_09_TeamMJ_TeamB,10,4.0,10,353605,10,4
1833,66279,66279,1902_09_TeamMJ_TeamB,14,6.0,14,461255,10,4
1834,66313,66313,1902_09_TeamMJ_TeamB,23,8.0,23,791805,10,4
1835,66360,66360,1902_09_TeamMJ_TeamB,36,11.0,36,1143755,10,4
1836,66386,66386,1902_09_TeamMJ_TeamB,42,13.0,42,1322755,10,4
1837,66471,66471,1902_09_TeamMJ_TeamB,67,19.0,67,2223155,10,4
1838,66507,66507,1902_09_TeamMJ_TeamB,75,21.0,75,2533605,10,4
1839,66518,66518,1902_09_TeamMJ_TeamB,76,22.0,76,2583155,10,4
1840,66540,66540,1902_09_TeamMJ_TeamB,80,24.0,80,2851255,10,4
1841,66625,66625,1902_09_TeamMJ_TeamB,106,31.0,106,3934155,10,4
1842,66744,66744,1902_09_TeamMJ_TeamB,141,39.0,141,5120705,10,4
1843,66756,66756,1902_09_TeamMJ_TeamB,142,40.0,142,5344605,10,4
1844,66783,66783,1902_09_TeamMJ_TeamB,148,41.0,148,5666405,10,4
1845,66901,66901,1902_09_TeamMJ_TeamB,184,50.0,184,6882855,10,4
1846,66916,66916,1902_09_TeamMJ_TeamB,187,52.0,187,7093755,10,4
1847,66937,66937,1902_09_TeamMJ_TeamB,191,53.0,191,7219205,10,4
1848,66964,66964,1902_09_TeamMJ_TeamB,197,55.0,197,7443405,10,4
1849,66987,66987,1902_09_TeamMJ_TeamB,203,57.0,203,7642505,10,4
1850,67022,67022,1902_09_TeamMJ_TeamB,212,60.0,212,8033305,10,4
1851,67142,67142,1902_09_TeamMJ_TeamB,248,69.0,248,9222555,10,4
1852,67177,67177,1902_09_TeamMJ_TeamB,257,70.0,257,9499255,10,4
1853,67273,67273,1902_09_TeamMJ_TeamB,282,77.0,282,10699705,10,4
1854,67350,67350,1902_09_TeamMJ_TeamB,304,81.0,304,11430455,10,4
1855,67375,67375,1902_09_TeamMJ_TeamB,310,83.0,310,11578255,10,4
1856,67392,67392,1902_09_TeamMJ_TeamB,312,84.0,312,11663155,10,4
1857,67403,67403,1901_14_TeamLL_TeamB,2,,2,69352,10,4
1858,67422,67422,1901_14_TeamLL_TeamB,7,,7,209002,10,4
1859,67473,67473,1901_14_TeamLL_TeamB,22,,22,792801,10,4
1860,67484,67484,1901_14_TeamLL_TeamB,24,,24,837901,10,4
1861,67542,67542,1901_14_TeamLL_TeamB,41,,41,1370601,10,4
1862,67581,67581,1901_14_TeamLL_TeamB,51,,51,1760850,10,4
1863,67650,67650,1901_14_TeamLL_TeamB,71,,71,2440200,10,4
1864,67679,67679,1901_14_TeamLL_TeamB,76,,76,2607699,10,4
1865,67693,67693,1901_14_TeamLL_TeamB,79,,79,2703849,10,4
1866,67752,67752,1901_14_TeamLL_TeamB,95,,95,3323599,10,4
1867,67794,67794,1901_14_TeamLL_TeamB,105,,105,3633698,10,4
1868,67808,67808,1901_14_TeamLL_TeamB,108,,108,3819948,10,4
1869,67846,67846,1901_14_TeamLL_TeamB,117,,117,4131298,10,4
1870,67885,67885,1901_14_TeamLL_TeamB,128,,128,4544698,10,4
1871,67925,67925,1901_14_TeamLL_TeamB,139,,139,4891047,10,4
1872,67938,67938,1901_14_TeamLL_TeamB,142,,142,5075397,10,4
1873,67952,67952,1901_14_TeamLL_TeamB,145,,145,5187747,10,4
1874,68001,68001,1901_14_TeamLL_TeamB,158,,158,5675247,10,4
1875,68029,68029,1901_14_TeamLL_TeamB,164,,164,6011496,10,4
1876,68099,68099,1901_14_TeamLL_TeamB,185,,185,6849895,10,4
1877,68147,68147,1901_14_TeamLL_TeamB,199,,199,7339295,10,4
1878,68215,68215,1901_14_TeamLL_TeamB,219,,219,8018944,10,4
1879,68326,68326,1901_14_TeamLL_TeamB,254,,254,9216093,10,4
1880,69307,69307,1902_26_TeamMH_TeamA3,4,1.0,4,67656,10,4
1881,69347,69347,1902_26_TeamMH_TeamA3,13,4.0,13,296356,10,4
1882,69374,69374,1902_26_TeamMH_TeamA3,19,5.0,19,445856,10,4
1883,69413,69413,1902_26_TeamMH_TeamA3,29,7.0,29,762356,10,4
1884,69474,69474,1902_26_TeamMH_TeamA3,47,13.0,47,1480706,10,4
1885,69499,69499,1902_26_TeamMH_TeamA3,51,15.0,51,1610306,10,4
1886,69523,69523,1902_26_TeamMH_TeamA3,56,16.0,56,1756056,10,4
1887,69532,69532,1902_26_TeamMH_TeamA3,57,17.0,57,1799856,10,4
1888,69543,69543,1902_26_TeamMH_TeamA3,59,18.0,59,1882006,10,4
1889,69567,69567,1902_26_TeamMH_TeamA3,66,,66,2162256,10,4
1890,69621,69621,1902_26_TeamMH_TeamA3,78,23.0,78,2496406,10,4
1891,69642,69642,1902_26_TeamMH_TeamA3,81,24.0,81,2599356,10,4
1892,69706,69706,1902_26_TeamMH_TeamA3,99,28.0,99,3111906,10,4
1893,69723,69723,1902_26_TeamMH_TeamA3,103,30.0,103,3318106,10,4
1894,69758,69758,1902_26_TeamMH_TeamA3,111,31.0,111,3506906,10,4
1895,69771,69771,1902_26_TeamMH_TeamA3,114,32.0,114,3581056,10,4
1896,69808,69808,1902_26_TeamMH_TeamA3,122,34.0,122,3825606,10,4
1897,69840,69840,1902_26_TeamMH_TeamA3,130,36.0,130,4127856,10,4
1898,69914,69914,1902_26_TeamMH_TeamA3,150,40.0,150,4816406,10,4
1899,69936,69936,1902_26_TeamMH_TeamA3,156,41.0,156,5063556,10,4
1900,69958,69958,1902_26_TeamMH_TeamA3,161,42.0,161,5197606,10,4
1901,69985,69985,1902_26_TeamMH_TeamA3,166,45.0,166,5458406,10,4
1902,70013,70013,1902_26_TeamMH_TeamA3,173,47.0,173,5616856,10,4
1903,70121,70121,1902_26_TeamMH_TeamA3,202,54.0,202,6688606,10,4
1904,70177,70177,1902_26_TeamMH_TeamA3,219,59.0,219,7255106,10,4
1905,70227,70227,1902_26_TeamMH_TeamA3,234,62.0,234,7676006,10,4
1906,70250,70250,1902_26_TeamMH_TeamA3,239,63.0,239,7982508,10,4
1907,70301,70301,1902_26_TeamMH_TeamA3,252,66.0,252,8608458,10,4
1908,70317,70317,1902_26_TeamMH_TeamA3,254,67.0,254,8668608,10,4
1909,70343,70343,1902_26_TeamMH_TeamA3,260,68.0,260,8852158,10,4
1910,70378,70378,1902_26_TeamMH_TeamA3,270,71.0,270,9231458,10,4
1911,70458,70458,1902_26_TeamMH_TeamA3,291,74.0,291,9970508,10,4
1912,70484,70484,1902_26_TeamMH_TeamA3,297,75.0,297,10126808,10,4
1913,70518,70518,1902_26_TeamMH_TeamA3,306,78.0,306,10462358,10,4
1914,70534,70534,1902_26_TeamMH_TeamA3,310,79.0,310,10746408,10,4
1915,70585,70585,1902_26_TeamMH_TeamA3,324,82.0,324,11154808,10,4
1916,70631,70631,1902_26_TeamMH_TeamA3,336,85.0,336,11621558,10,4
1917,70667,70667,1901_10_TeamLJ_TeamB,6,,9,290316,10,4
1918,70685,70685,1901_10_TeamLJ_TeamB,10,,13,427866,10,4
1919,70699,70699,1901_10_TeamLJ_TeamB,13,,16,543616,10,4
1920,70720,70720,1901_10_TeamLJ_TeamB,17,,20,657966,10,4
1921,70763,70763,1901_10_TeamLJ_TeamB,29,,32,1092715,10,4
1922,70792,70792,1901_10_TeamLJ_TeamB,37,,40,1371365,10,4
1923,70825,70825,1901_10_TeamLJ_TeamB,46,,49,1672765,10,4
1924,70852,70852,1901_10_TeamLJ_TeamB,53,,56,2080514,10,4
1925,70924,70924,1901_10_TeamLJ_TeamB,75,,78,2703014,10,4
1926,70957,70957,1901_10_TeamLJ_TeamB,83,,86,2989614,10,4
1927,70965,70965,1901_10_TeamLJ_TeamB,84,,87,3056564,10,4
1928,70978,70978,1901_10_TeamLJ_TeamB,87,,90,3254413,10,4
1929,71001,71001,1901_10_TeamLJ_TeamB,93,,96,3373513,10,4
1930,71069,71069,1901_10_TeamLJ_TeamB,113,,116,4062163,10,4
1931,71101,71101,1901_10_TeamLJ_TeamB,122,,125,4579112,10,4
1932,71141,71141,1901_10_TeamLJ_TeamB,132,,136,5066162,10,4
1933,71165,71165,1901_10_TeamLJ_TeamB,138,,142,5308611,10,4
1934,71204,71204,1901_10_TeamLJ_TeamB,149,,153,5798211,10,4
1935,71211,71211,1901_10_TeamLJ_TeamB,150,,154,5847461,10,4
1936,71263,71263,1901_10_TeamLJ_TeamB,165,,169,6651010,10,4
1937,71301,71301,1901_10_TeamLJ_TeamB,176,,180,7033660,10,4
1938,71321,71321,1901_10_TeamLJ_TeamB,181,,185,7366009,10,4
1939,71339,71339,1901_10_TeamLJ_TeamB,185,,189,7618409,10,4
1940,71346,71346,1901_10_TeamLJ_TeamB,186,,190,7654759,10,4
1941,71369,71369,1901_10_TeamLJ_TeamB,192,,196,7980059,10,4
1942,71391,71391,1901_10_TeamLJ_TeamB,197,,201,8105009,10,4
1943,71459,71459,1901_10_TeamLJ_TeamB,214,,218,8955608,10,4
1944,71471,71471,1901_10_TeamLJ_TeamB,216,,220,9130908,10,4
1945,71488,71488,1901_10_TeamLJ_TeamB,219,,223,9205958,10,4
1946,71520,71520,1901_10_TeamLJ_TeamB,228,,232,9429907,10,4
1947,71554,71554,1901_10_TeamLJ_TeamB,236,,240,9745007,10,4
1948,71601,71601,1901_10_TeamLJ_TeamB,249,,253,10224007,10,4
1949,71612,71612,1901_10_TeamLJ_TeamB,251,,255,10273607,10,4
1950,71630,71630,1901_10_TeamLJ_TeamB,256,,260,10416007,10,4
1951,71708,71708,1903_27_TeamNH_TeamA3,24,6.0,25,698707,10,4
1952,71726,71726,1903_27_TeamNH_TeamA3,28,7.0,29,902957,10,4
1953,71752,71752,1903_27_TeamNH_TeamA3,35,10.0,36,1120507,10,4
1954,71806,71806,1903_27_TeamNH_TeamA3,50,15.0,52,1612357,10,4
1955,71822,71822,1903_27_TeamNH_TeamA3,53,16.0,55,1677957,10,4
1956,71894,71894,1903_27_TeamNH_TeamA3,75,20.0,77,2329424,10,4
1957,71956,71956,1903_27_TeamNH_TeamA3,92,24.0,94,2906074,10,4
1958,71982,71982,1903_27_TeamNH_TeamA3,99,25.0,101,3036624,10,4
1959,72019,72019,1903_27_TeamNH_TeamA3,109,28.0,111,3357774,10,4
1960,72028,72028,1903_27_TeamNH_TeamA3,111,29.0,113,3546724,10,4
1961,72077,72077,1903_27_TeamNH_TeamA3,126,32.0,129,3955974,10,4
1962,72118,72118,1903_27_TeamNH_TeamA3,136,36.0,139,6837574,10,4
1963,72130,72130,1903_27_TeamNH_TeamA3,138,37.0,141,6893524,10,4
1964,72157,72157,1903_27_TeamNH_TeamA3,143,40.0,146,7178874,10,4
1965,72186,72186,1903_27_TeamNH_TeamA3,150,42.0,153,7338674,10,4
1966,72193,72193,1903_27_TeamNH_TeamA3,151,43.0,154,7389624,10,4
1967,72253,72253,1903_27_TeamNH_TeamA3,168,47.0,171,8008374,10,4
1968,72350,72350,1903_27_TeamNH_TeamA3,198,55.0,201,9003174,10,4
1969,72368,72368,1903_27_TeamNH_TeamA3,202,56.0,205,9179724,10,4
1970,72445,72445,1903_27_TeamNH_TeamA3,224,61.0,227,10036024,10,4
1971,72477,72477,1903_27_TeamNH_TeamA3,233,64.0,236,10310724,10,4
1972,72494,72494,1903_27_TeamNH_TeamA3,236,65.0,239,10492874,10,4
1973,72582,72582,1903_25_TeamNK_TeamB,3,1.0,3,80365,10,4
1974,72620,72620,1903_25_TeamNK_TeamB,13,5.0,13,447815,10,4
1975,72634,72634,1903_25_TeamNK_TeamB,15,6.0,15,513165,10,4
1976,72645,72645,1903_25_TeamNK_TeamB,17,7.0,17,607915,10,4
1977,72654,72654,1903_25_TeamNK_TeamB,18,8.0,18,675665,10,4
1978,72708,72708,1903_25_TeamNK_TeamB,32,11.0,32,1204565,10,4
1979,72735,72735,1903_25_TeamNK_TeamB,39,13.0,39,1387565,10,4
1980,72760,72760,1903_25_TeamNK_TeamB,45,15.0,46,1676565,10,4
1981,72780,72780,1903_25_TeamNK_TeamB,50,16.0,51,1809765,10,4
1982,72816,72816,1903_25_TeamNK_TeamB,59,18.0,61,2118065,10,4
1983,72839,72839,1903_25_TeamNK_TeamB,61,19.0,63,2237865,10,4
1984,72882,72882,1903_25_TeamNK_TeamB,73,23.0,75,2699165,10,4
1985,72898,72898,1903_25_TeamNK_TeamB,77,24.0,80,2802965,10,4
1986,72964,72964,1903_25_TeamNK_TeamB,96,31.0,100,3556565,10,4
1987,72978,72978,1903_25_TeamNK_TeamB,98,32.0,102,3612965,10,4
1988,73054,73054,1903_25_TeamNK_TeamB,118,36.0,123,4308815,10,4
1989,73066,73066,1903_25_TeamNK_TeamB,120,37.0,125,4477165,10,4
1990,73082,73082,1903_25_TeamNK_TeamB,123,38.0,128,4547965,10,4
1991,73095,73095,1903_25_TeamNK_TeamB,126,39.0,131,4619415,10,4
1992,73122,73122,1903_25_TeamNK_TeamB,132,40.0,137,4882465,10,4
1993,73181,73181,1903_25_TeamNK_TeamB,149,45.0,154,5462665,10,4
1994,73201,73201,1903_25_TeamNK_TeamB,154,46.0,159,5736465,10,4
1995,73219,73219,1903_25_TeamNK_TeamB,156,47.0,161,5809015,10,4
1996,73233,73233,1903_25_TeamNK_TeamB,157,48.0,162,5976265,10,4
1997,73246,73246,1903_25_TeamNK_TeamB,159,49.0,164,6053715,10,4
1998,73271,73271,1903_25_TeamNK_TeamB,164,50.0,169,6207865,10,4
1999,73294,73294,1903_25_TeamNK_TeamB,168,52.0,174,6481015,10,4
2000,73312,73312,1903_25_TeamNK_TeamB,172,54.0,179,6644015,10,4
2001,73330,73330,1903_25_TeamNK_TeamB,173,55.0,180,6694965,10,4
2002,73357,73357,1903_25_TeamNK_TeamB,179,57.0,186,6921315,10,4
2003,73377,73377,1903_25_TeamNK_TeamB,184,58.0,192,7187515,10,4
2004,73394,73394,1903_25_TeamNK_TeamB,188,59.0,196,7272115,10,4
2005,73442,73442,1903_25_TeamNK_TeamB,202,63.0,210,7849315,10,4
2006,73488,73488,1903_25_TeamNK_TeamB,212,68.0,220,8241815,10,4
2007,73514,73514,1903_25_TeamNK_TeamB,219,70.0,228,8597515,10,4
2008,73559,73559,1903_25_TeamNK_TeamB,232,73.0,241,8923565,10,4
2009,73584,73584,1903_25_TeamNK_TeamB,237,74.0,247,9068465,10,4
2010,73619,73619,1903_25_TeamNK_TeamB,247,75.0,257,9344715,10,4
2011,73633,73633,1903_25_TeamNK_TeamB,250,76.0,260,9580365,10,4
2012,73664,73664,1903_25_TeamNK_TeamB,255,79.0,265,9858465,10,4
2013,73687,73687,1903_25_TeamNK_TeamB,257,80.0,267,9916415,10,4
2014,73698,73698,1903_25_TeamNK_TeamB,258,81.0,268,9958215,10,4
2015,73725,73725,1903_14_TeamNG_TeamA3,6,2.0,6,126232,10,4
2016,73739,73739,1903_14_TeamNG_TeamA3,9,3.0,9,187832,10,4
2017,73757,73757,1903_14_TeamNG_TeamA3,13,5.0,13,420432,10,4
2018,73792,73792,1903_14_TeamNG_TeamA3,22,8.0,22,730532,10,4
2019,73870,73870,1903_14_TeamNG_TeamA3,45,12.0,45,1391832,10,4
2020,73911,73911,1903_14_TeamNG_TeamA3,56,15.0,56,1710282,10,4
2021,73955,73955,1903_14_TeamNG_TeamA3,67,19.0,67,2156501,10,4
2022,73974,73974,1903_14_TeamNG_TeamA3,70,21.0,70,2369072,10,4
2023,74022,74022,1903_14_TeamNG_TeamA3,84,25.0,84,2777472,10,4
2024,74036,74036,1903_14_TeamNG_TeamA3,87,26.0,87,2840472,10,4
2025,74099,74099,1903_14_TeamNG_TeamA3,106,36.0,106,4273282,10,4
2026,74169,74169,1903_14_TeamNG_TeamA3,126,41.0,126,4952782,10,4
2027,74212,74212,1903_14_TeamNG_TeamA3,137,44.0,137,5286532,10,4
2028,74243,74243,1903_14_TeamNG_TeamA3,145,47.0,145,5678684,10,4
2029,74267,74267,1903_14_TeamNG_TeamA3,150,50.0,150,5986021,10,4
2030,74280,74280,1903_14_TeamNG_TeamA3,153,51.0,153,6081021,10,4
2031,74379,74379,1903_14_TeamNG_TeamA3,182,56.0,182,7105221,10,4
2032,74396,74396,1903_14_TeamNG_TeamA3,186,57.0,186,7195821,10,4
2033,74408,74408,1903_14_TeamNG_TeamA3,188,58.0,188,7334271,10,4
2034,74425,74425,1903_14_TeamNG_TeamA3,192,59.0,192,7474371,10,4
2035,74474,74474,1903_14_TeamNG_TeamA3,205,63.0,205,8073721,10,4
2036,74521,74521,1903_14_TeamNG_TeamA3,218,65.0,218,8493421,10,4
2037,74558,74558,1903_14_TeamNG_TeamA3,227,67.0,227,8698971,10,4
2038,74567,74567,1903_14_TeamNG_TeamA3,228,68.0,228,8896818,10,4
2039,74585,74585,1903_14_TeamNG_TeamA3,233,69.0,233,9006968,10,4
2040,74630,74630,1903_14_TeamNG_TeamA3,246,72.0,246,9515418,10,4
2041,74650,74650,1902_29_TeamMF_TeamA2,2,1.0,2,23068,10,4
2042,74663,74663,1902_29_TeamMF_TeamA2,5,2.0,5,110968,10,4
2043,74700,74700,1902_29_TeamMF_TeamA2,15,5.0,15,510568,10,4
2044,74723,74723,1902_29_TeamMF_TeamA2,20,6.0,20,638718,10,4
2045,74743,74743,1902_29_TeamMF_TeamA2,24,7.0,24,848918,10,4
2046,74765,74765,1902_29_TeamMF_TeamA2,30,8.0,30,971468,10,4
2047,74823,74823,1902_29_TeamMF_TeamA2,47,13.0,47,1569268,10,4
2048,74861,74861,1902_29_TeamMF_TeamA2,58,15.0,58,1974668,10,4
2049,74956,74956,1902_29_TeamMF_TeamA2,85,22.0,85,2856668,10,4
2050,74982,74982,1902_29_TeamMF_TeamA2,92,28.0,92,3700910,10,4
2051,74995,74995,1902_29_TeamMF_TeamA2,95,29.0,95,3776760,10,4
2052,75008,75008,1902_29_TeamMF_TeamA2,97,30.0,97,3855860,10,4
2053,75027,75027,1902_29_TeamMF_TeamA2,101,32.0,101,4096860,10,4
2054,75045,75045,1902_29_TeamMF_TeamA2,104,33.0,104,4186310,10,4
2055,75061,75061,1902_29_TeamMF_TeamA2,108,34.0,108,4318760,10,4
2056,75073,75073,1902_29_TeamMF_TeamA2,109,35.0,109,4370660,10,4
2057,75090,75090,1902_29_TeamMF_TeamA2,113,36.0,113,4575810,10,4
2058,75157,75157,1902_29_TeamMF_TeamA2,132,41.0,132,5297760,10,4
2059,75175,75175,1902_29_TeamMF_TeamA2,136,42.0,136,5392510,10,4
2060,75220,75220,1902_29_TeamMF_TeamA2,149,45.0,149,5884560,10,4
2061,75257,75257,1902_29_TeamMF_TeamA2,159,47.0,159,6251260,10,4
2062,75265,75265,1902_29_TeamMF_TeamA2,160,48.0,160,6285160,10,4
2063,75361,75361,1902_29_TeamMF_TeamA2,189,56.0,189,7504310,10,4
2064,75436,75436,1902_29_TeamMF_TeamA2,212,61.0,212,8275160,10,4
2065,75471,75471,1902_29_TeamMF_TeamA2,222,64.0,222,8664960,10,4
2066,75488,75488,1902_29_TeamMF_TeamA2,226,65.0,226,8753560,10,4
2067,75519,75519,1902_28_TeamMC_TeamA1,3,2.0,3,100555,10,4
