,Unnamed: 0,game_str,play_id,at_bat,play_per_game,timestamp,player_position,event_code
102847,102847,1902_31_TeamMF_TeamA2,167,43.0,167,5312796,255,16
102848,102848,1902_31_TeamMF_TeamA2,167,43.0,167,5313096,255,16
86461,86461,1902_30_TeamMF_TeamA2,96,24.0,96,2989129,255,16
4548,4548,1903_08_TeamNJ_TeamB,218,66.0,219,7808817,255,16
4549,4549,1903_08_TeamNJ_TeamB,218,66.0,219,7809367,255,16
4550,4550,1903_08_TeamNJ_TeamB,218,66.0,219,7809767,255,16
4551,4551,1903_08_TeamNJ_TeamB,218,66.0,219,7810167,255,16
37333,37333,1901_09_TeamLK_TeamB,268,,269,9959276,255,16
37334,37334,1901_09_TeamLK_TeamB,268,,269,9960176,255,16
20959,20959,1903_22_TeamNA_TeamA1,20,6.0,20,554163,255,16
20960,20960,1903_22_TeamNA_TeamA1,20,6.0,20,554563,255,16
20961,20961,1903_22_TeamNA_TeamA1,20,6.0,20,554813,255,16
20962,20962,1903_22_TeamNA_TeamA1,20,6.0,20,555163,255,16
20963,20963,1903_22_TeamNA_TeamA1,20,6.0,20,555513,4,2
86500,86500,1902_30_TeamMF_TeamA2,107,27.0,107,3385229,255,16
37351,37351,1901_09_TeamLK_TeamB,272,,273,10205426,255,16
37352,37352,1901_09_TeamLK_TeamB,272,,273,10206076,255,16
37353,37353,1901_09_TeamLK_TeamB,272,,273,10206576,255,16
37354,37354,1901_09_TeamLK_TeamB,272,,273,10206926,255,16
37355,37355,1901_09_TeamLK_TeamB,272,,273,10207226,255,16
37356,37356,1901_09_TeamLK_TeamB,272,,273,10207576,255,16
70122,70122,1902_26_TeamMH_TeamA3,202,54.0,202,6690206,255,16
70123,70123,1902_26_TeamMH_TeamA3,202,54.0,202,6690556,6,2
4598,4598,1903_08_TeamNJ_TeamB,232,70.0,233,8364917,255,16
4599,4599,1903_08_TeamNJ_TeamB,232,70.0,233,8366067,255,16
4600,4600,1903_08_TeamNJ_TeamB,232,70.0,233,8366467,255,16
4601,4601,1903_08_TeamNJ_TeamB,232,70.0,233,8366817,6,2
86523,86523,1902_30_TeamMF_TeamA2,113,29.0,113,3572579,255,16
20993,20993,1903_22_TeamNA_TeamA1,29,8.0,29,715763,255,16
4610,4610,1903_08_TeamNJ_TeamB,234,71.0,235,8415467,255,16
4611,4611,1903_08_TeamNJ_TeamB,234,71.0,235,8415867,255,16
4612,4612,1903_08_TeamNJ_TeamB,234,71.0,235,8416317,255,16
4613,4613,1903_08_TeamNJ_TeamB,234,71.0,235,8416667,255,16
102914,102914,1902_31_TeamMF_TeamA2,188,47.0,188,5957496,255,16
102915,102915,1902_31_TeamMF_TeamA2,188,47.0,188,5958696,255,16
20994,20994,1903_22_TeamNA_TeamA1,29,8.0,29,716763,255,16
102916,102916,1902_31_TeamMF_TeamA2,188,47.0,188,5959246,6,2
85586,85586,1903_04_TeamNC_TeamA1,10,4.0,11,312569,255,16
85587,85587,1903_04_TeamNC_TeamA1,10,4.0,11,312619,3,2
21015,21015,1903_22_TeamNA_TeamA1,34,9.0,34,835163,255,16
102943,102943,1902_31_TeamMF_TeamA2,196,49.0,196,6258196,255,16
70178,70178,1902_26_TeamMH_TeamA3,219,59.0,219,7255156,255,16
70179,70179,1902_26_TeamMH_TeamA3,219,59.0,219,7256256,255,16
21030,21030,1903_22_TeamNA_TeamA1,37,11.0,37,1028763,255,16
21031,21031,1903_22_TeamNA_TeamA1,37,11.0,37,1029163,255,16
21032,21032,1903_22_TeamNA_TeamA1,37,11.0,37,1029513,255,16
102953,102953,1902_31_TeamMF_TeamA2,198,50.0,198,6315746,255,16
102954,102954,1902_31_TeamMF_TeamA2,198,50.0,198,6317346,255,16
102955,102955,1902_31_TeamMF_TeamA2,198,50.0,198,6317996,255,16
21033,21033,1903_22_TeamNA_TeamA1,37,11.0,37,1029813,255,16
53805,53805,1902_11_TeamMI_TeamA3,267,61.0,267,9466152,255,16
53806,53806,1902_11_TeamMI_TeamA3,267,61.0,267,9466702,255,16
53807,53807,1902_11_TeamMI_TeamA3,267,61.0,267,9467002,255,16
53808,53808,1902_11_TeamMI_TeamA3,267,61.0,267,9467402,255,16
53809,53809,1902_11_TeamMI_TeamA3,267,61.0,267,9467702,6,2
86580,86580,1902_30_TeamMF_TeamA2,130,32.0,130,4075429,255,16
86581,86581,1902_30_TeamMF_TeamA2,130,32.0,130,4076979,3,2
86585,86585,1902_30_TeamMF_TeamA2,131,33.0,131,4229129,255,16
86586,86586,1902_30_TeamMF_TeamA2,131,33.0,131,4230179,255,16
86587,86587,1902_30_TeamMF_TeamA2,131,33.0,131,4230779,255,16
86588,86588,1902_30_TeamMF_TeamA2,131,33.0,131,4231179,255,16
102974,102974,1902_31_TeamMF_TeamA2,203,51.0,203,6458796,255,16
37439,37439,1902_18_TeamMB_TeamA1,4,1.0,4,90354,255,16
37440,37440,1902_18_TeamMB_TeamA1,4,1.0,4,91554,255,16
37441,37441,1902_18_TeamMB_TeamA1,4,1.0,4,92004,255,16
102975,102975,1902_31_TeamMF_TeamA2,203,51.0,203,6459296,255,16
102976,102976,1902_31_TeamMF_TeamA2,203,51.0,203,6459646,255,16
102977,102977,1902_31_TeamMF_TeamA2,203,51.0,203,6460146,4,2
86598,86598,1902_30_TeamMF_TeamA2,133,34.0,133,4281629,255,16
70228,70228,1902_26_TeamMH_TeamA3,234,62.0,234,7676106,255,16
70229,70229,1902_26_TeamMH_TeamA3,234,62.0,234,7676656,255,16
70230,70230,1902_26_TeamMH_TeamA3,234,62.0,234,7677206,255,16
70231,70231,1902_26_TeamMH_TeamA3,234,62.0,234,7677606,255,16
70232,70232,1902_26_TeamMH_TeamA3,234,62.0,234,7677956,255,16
21084,21084,1903_22_TeamNA_TeamA1,52,14.0,52,1445063,255,16
37469,37469,1902_18_TeamMB_TeamA1,9,3.0,9,243154,255,16
21085,21085,1903_22_TeamNA_TeamA1,52,14.0,52,1446113,255,16
21086,21086,1903_22_TeamNA_TeamA1,52,14.0,52,1446613,6,2
53858,53858,1902_11_TeamMI_TeamA3,282,65.0,282,9944002,255,16
53859,53859,1902_11_TeamMI_TeamA3,282,65.0,282,9945602,255,16
53860,53860,1902_11_TeamMI_TeamA3,282,65.0,282,9946352,255,16
70251,70251,1902_26_TeamMH_TeamA3,239,63.0,239,7982558,255,16
70252,70252,1902_26_TeamMH_TeamA3,239,63.0,239,7984158,255,16
70253,70253,1902_26_TeamMH_TeamA3,239,63.0,239,7984808,255,16
103025,103025,1902_31_TeamMF_TeamA2,218,54.0,218,7049396,255,16
4726,4726,1900_08_TeamKL_TeamB,29,,29,979934,255,16
4727,4727,1900_08_TeamKL_TeamB,29,,29,980660,255,16
21119,21119,1903_22_TeamNA_TeamA1,62,15.0,62,1629213,255,16
21120,21120,1903_22_TeamNA_TeamA1,62,15.0,62,1629563,255,16
21121,21121,1903_22_TeamNA_TeamA1,62,15.0,62,1629963,255,16
21122,21122,1903_22_TeamNA_TeamA1,62,15.0,62,1630463,255,16
21123,21123,1903_22_TeamNA_TeamA1,62,15.0,62,1630863,255,16
21124,21124,1903_22_TeamNA_TeamA1,62,15.0,62,1631163,255,16
21125,21125,1903_22_TeamNA_TeamA1,62,15.0,62,1631413,255,16
21126,21126,1903_22_TeamNA_TeamA1,62,15.0,62,1631713,255,16
21127,21127,1903_22_TeamNA_TeamA1,62,15.0,62,1631963,255,16
86656,86656,1902_30_TeamMF_TeamA2,150,,150,4860079,255,16
86657,86657,1902_30_TeamMF_TeamA2,150,,150,4861229,255,16
86658,86658,1902_30_TeamMF_TeamA2,150,,150,4861729,4,2
86678,86678,1902_30_TeamMF_TeamA2,155,39.0,155,5210679,255,16
86679,86679,1902_30_TeamMF_TeamA2,155,39.0,155,5211379,255,16
86680,86680,1902_30_TeamMF_TeamA2,155,39.0,155,5211929,255,16
86681,86681,1902_30_TeamMF_TeamA2,155,39.0,155,5212479,4,2
37533,37533,1902_18_TeamMB_TeamA1,28,7.0,28,842604,255,16
37534,37534,1902_18_TeamMB_TeamA1,28,7.0,28,843504,255,16
37535,37535,1902_18_TeamMB_TeamA1,28,7.0,28,844004,255,16
37536,37536,1902_18_TeamMB_TeamA1,28,7.0,28,844504,255,16
70302,70302,1902_26_TeamMH_TeamA3,252,66.0,252,8609558,255,16
70303,70303,1902_26_TeamMH_TeamA3,252,66.0,252,8610208,255,16
70304,70304,1902_26_TeamMH_TeamA3,252,66.0,252,8610708,255,16
70305,70305,1902_26_TeamMH_TeamA3,252,66.0,252,8611058,255,16
37537,37537,1902_18_TeamMB_TeamA1,28,7.0,28,844654,6,2
103078,103078,1902_31_TeamMF_TeamA2,234,58.0,234,7541046,255,16
103079,103079,1902_31_TeamMF_TeamA2,234,58.0,234,7541446,255,16
103080,103080,1902_31_TeamMF_TeamA2,234,58.0,234,7541796,255,16
103081,103081,1902_31_TeamMF_TeamA2,234,58.0,234,7542146,255,16
103082,103082,1902_31_TeamMF_TeamA2,234,58.0,234,7542296,255,16
103083,103083,1902_31_TeamMF_TeamA2,234,58.0,234,7542696,255,16
37549,37549,1902_18_TeamMB_TeamA1,31,8.0,31,947954,255,16
37550,37550,1902_18_TeamMB_TeamA1,31,8.0,31,948954,255,16
37551,37551,1902_18_TeamMB_TeamA1,31,8.0,31,949454,255,16
37552,37552,1902_18_TeamMB_TeamA1,31,8.0,31,949854,255,16
70318,70318,1902_26_TeamMH_TeamA3,254,67.0,254,8668658,255,16
70319,70319,1902_26_TeamMH_TeamA3,254,67.0,254,8669858,255,16
70320,70320,1902_26_TeamMH_TeamA3,254,67.0,254,8670858,255,16
86702,86702,1902_30_TeamMF_TeamA2,161,40.0,161,5470279,255,16
86703,86703,1902_30_TeamMF_TeamA2,161,40.0,161,5470929,255,16
86704,86704,1902_30_TeamMF_TeamA2,161,40.0,161,5471379,255,16
21172,21172,1903_22_TeamNA_TeamA1,75,18.0,76,1996863,255,16
21173,21173,1903_22_TeamNA_TeamA1,75,18.0,76,1997563,255,16
21174,21174,1903_22_TeamNA_TeamA1,75,18.0,76,1998113,3,2
4794,4794,1900_08_TeamKL_TeamB,50,,50,1676969,255,16
4795,4795,1900_08_TeamKL_TeamB,50,,50,1677629,255,16
4796,4796,1900_08_TeamKL_TeamB,50,,50,1678091,255,16
4797,4797,1900_08_TeamKL_TeamB,50,,50,1678421,255,16
4798,4798,1900_08_TeamKL_TeamB,50,,50,1678719,255,16
21178,21178,1903_22_TeamNA_TeamA1,76,19.0,77,2147663,255,16
21179,21179,1903_22_TeamNA_TeamA1,76,19.0,77,2148063,255,16
86717,86717,1902_30_TeamMF_TeamA2,164,41.0,164,5557729,255,16
86718,86718,1902_30_TeamMF_TeamA2,164,41.0,164,5558779,255,16
37571,37571,1902_18_TeamMB_TeamA1,36,9.0,36,1107754,255,16
37572,37572,1902_18_TeamMB_TeamA1,36,9.0,36,1108354,255,16
37573,37573,1902_18_TeamMB_TeamA1,36,9.0,36,1108754,255,16
70344,70344,1902_26_TeamMH_TeamA3,260,68.0,260,8852208,255,16
70345,70345,1902_26_TeamMH_TeamA3,260,68.0,260,8853158,255,16
70346,70346,1902_26_TeamMH_TeamA3,260,68.0,260,8853708,6,2
21195,21195,1903_22_TeamNA_TeamA1,80,20.0,81,2208563,255,16
21196,21196,1903_22_TeamNA_TeamA1,80,20.0,81,2209513,255,16
21197,21197,1903_22_TeamNA_TeamA1,80,20.0,81,2209963,255,16
103120,103120,1902_31_TeamMF_TeamA2,245,60.0,245,7941046,255,16
103121,103121,1902_31_TeamMF_TeamA2,245,60.0,245,7941646,255,16
103122,103122,1902_31_TeamMF_TeamA2,245,60.0,245,7942046,6,2
4821,4821,1900_08_TeamKL_TeamB,55,,55,2007548,255,16
4822,4822,1900_08_TeamKL_TeamB,55,,55,2008110,255,16
4823,4823,1900_08_TeamKL_TeamB,55,,55,2008539,255,16
21210,21210,1903_22_TeamNA_TeamA1,83,21.0,84,2280263,255,16
21211,21211,1903_22_TeamNA_TeamA1,83,21.0,84,2281263,255,16
21212,21212,1903_22_TeamNA_TeamA1,83,21.0,84,2281763,255,16
21213,21213,1903_22_TeamNA_TeamA1,83,21.0,84,2282163,255,16
70379,70379,1902_26_TeamMH_TeamA3,270,71.0,270,9235258,255,16
70380,70380,1902_26_TeamMH_TeamA3,270,71.0,270,9236208,255,16
37615,37615,1902_18_TeamMB_TeamA1,48,12.0,48,1541304,255,16
86767,86767,1902_30_TeamMF_TeamA2,178,43.0,178,6063929,255,16
86768,86768,1902_30_TeamMF_TeamA2,178,43.0,178,6064479,255,16
86769,86769,1902_30_TeamMF_TeamA2,178,43.0,178,6064979,255,16
37616,37616,1902_18_TeamMB_TeamA1,48,12.0,48,1542004,4,2
86770,86770,1902_30_TeamMF_TeamA2,178,43.0,178,6065329,4,2
86782,86782,1902_30_TeamMF_TeamA2,181,44.0,181,6154829,255,16
86783,86783,1902_30_TeamMF_TeamA2,181,44.0,181,6155379,255,16
86784,86784,1902_30_TeamMF_TeamA2,181,44.0,181,6155629,255,16
103178,103178,1902_31_TeamMF_TeamA2,262,65.0,263,8509746,255,16
86799,86799,1902_30_TeamMF_TeamA2,184,45.0,184,6326079,255,16
86810,86810,1902_30_TeamMF_TeamA2,186,46.0,186,6408829,255,16
86811,86811,1902_30_TeamMF_TeamA2,186,46.0,186,6409679,255,16
86812,86812,1902_30_TeamMF_TeamA2,186,46.0,186,6410129,255,16
37661,37661,1902_18_TeamMB_TeamA1,62,15.0,62,2097954,255,16
37662,37662,1902_18_TeamMB_TeamA1,62,15.0,62,2098354,255,16
37673,37673,1902_18_TeamMB_TeamA1,63,16.0,63,2165504,255,16
37674,37674,1902_18_TeamMB_TeamA1,63,16.0,63,2166204,255,16
37675,37675,1902_18_TeamMB_TeamA1,63,16.0,63,2166604,255,16
37676,37676,1902_18_TeamMB_TeamA1,63,16.0,63,2166854,255,16
21301,21301,1903_22_TeamNA_TeamA1,110,28.0,111,3066313,255,16
37686,37686,1902_18_TeamMB_TeamA1,65,17.0,65,2294304,255,16
37687,37687,1902_18_TeamMB_TeamA1,65,17.0,65,2295004,255,16
37688,37688,1902_18_TeamMB_TeamA1,65,17.0,65,2295504,255,16
37689,37689,1902_18_TeamMB_TeamA1,65,17.0,65,2296004,255,16
4922,4922,1900_08_TeamKL_TeamB,85,,85,3182167,255,16
4923,4923,1900_08_TeamKL_TeamB,85,,85,3183125,255,16
4924,4924,1900_08_TeamKL_TeamB,85,,85,3183752,255,16
37690,37690,1902_18_TeamMB_TeamA1,65,17.0,65,2296354,255,16
70459,70459,1902_26_TeamMH_TeamA3,291,74.0,291,9970608,255,16
70460,70460,1902_26_TeamMH_TeamA3,291,74.0,291,9971258,255,16
70461,70461,1902_26_TeamMH_TeamA3,291,74.0,291,9971658,255,16
70462,70462,1902_26_TeamMH_TeamA3,291,74.0,291,9972058,255,16
103234,103234,1902_31_TeamMF_TeamA2,279,69.0,280,9071546,255,16
86843,86843,1902_30_TeamMF_TeamA2,194,48.0,194,6720729,255,16
86844,86844,1902_30_TeamMF_TeamA2,194,48.0,194,6722579,255,16
21315,21315,1903_22_TeamNA_TeamA1,113,29.0,114,3149213,255,16
21316,21316,1903_22_TeamNA_TeamA1,113,29.0,114,3149713,255,16
21317,21317,1903_22_TeamNA_TeamA1,113,29.0,114,3150013,255,16
37704,37704,1902_18_TeamMB_TeamA1,69,18.0,69,2432904,255,16
21318,21318,1903_22_TeamNA_TeamA1,113,29.0,114,3150513,255,16
86867,86867,1902_30_TeamMF_TeamA2,200,50.0,200,7045779,255,16
37716,37716,1902_18_TeamMB_TeamA1,71,19.0,71,2525004,255,16
37717,37717,1902_18_TeamMB_TeamA1,71,19.0,71,2526254,255,16
37718,37718,1902_18_TeamMB_TeamA1,71,19.0,71,2526904,255,16
37719,37719,1902_18_TeamMB_TeamA1,71,19.0,71,2527304,255,16
70485,70485,1902_26_TeamMH_TeamA3,297,75.0,297,10126858,255,16
70486,70486,1902_26_TeamMH_TeamA3,297,75.0,297,10127958,255,16
70487,70487,1902_26_TeamMH_TeamA3,297,75.0,297,10128708,255,16
86868,86868,1902_30_TeamMF_TeamA2,200,50.0,200,7046729,255,16
37720,37720,1902_18_TeamMB_TeamA1,71,19.0,71,2527804,3,2
70488,70488,1902_26_TeamMH_TeamA3,297,75.0,297,10128808,4,2
103265,103265,1902_31_TeamMF_TeamA2,287,71.0,288,9335946,255,16
103266,103266,1902_31_TeamMF_TeamA2,287,71.0,288,9336346,255,16
103267,103267,1902_31_TeamMF_TeamA2,287,71.0,288,9336596,255,16
103268,103268,1902_31_TeamMF_TeamA2,287,71.0,288,9336846,6,2
37733,37733,1902_18_TeamMB_TeamA1,75,20.0,75,2718054,255,16
37734,37734,1902_18_TeamMB_TeamA1,75,20.0,75,2718604,255,16
37735,37735,1902_18_TeamMB_TeamA1,75,20.0,75,2719154,255,16
37736,37736,1902_18_TeamMB_TeamA1,75,20.0,75,2719554,255,16
37737,37737,1902_18_TeamMB_TeamA1,75,20.0,75,2719654,6,2
21366,21366,1903_22_TeamNA_TeamA1,127,32.0,128,3557063,255,16
70519,70519,1902_26_TeamMH_TeamA3,306,78.0,306,10462408,255,16
70520,70520,1902_26_TeamMH_TeamA3,306,78.0,306,10463258,255,16
70521,70521,1902_26_TeamMH_TeamA3,306,78.0,306,10463658,255,16
103287,103287,1902_31_TeamMF_TeamA2,292,72.0,293,9500746,255,16
21367,21367,1903_22_TeamNA_TeamA1,127,32.0,128,3557863,255,16
21368,21368,1903_22_TeamNA_TeamA1,127,32.0,128,3558363,255,16
21369,21369,1903_22_TeamNA_TeamA1,127,32.0,128,3558663,255,16
21370,21370,1903_22_TeamNA_TeamA1,127,32.0,128,3558963,255,16
21371,21371,1903_22_TeamNA_TeamA1,127,32.0,128,3559113,255,16
70522,70522,1902_26_TeamMH_TeamA3,306,78.0,306,10465908,3,2
59607,59607,1903_26_TeamNH_TeamA3,340,86.0,341,11997363,5,2
70535,70535,1902_26_TeamMH_TeamA3,310,79.0,310,10746508,255,16
70536,70536,1902_26_TeamMH_TeamA3,310,79.0,310,10747308,255,16
70537,70537,1902_26_TeamMH_TeamA3,310,79.0,310,10747708,255,16
86924,86924,1902_30_TeamMF_TeamA2,216,54.0,216,7637479,255,16
37773,37773,1902_18_TeamMB_TeamA1,86,21.0,86,2943654,255,16
37774,37774,1902_18_TeamMB_TeamA1,86,21.0,86,2944954,255,16
103309,103309,1902_31_TeamMF_TeamA2,297,74.0,298,9644546,255,16
103310,103310,1902_31_TeamMF_TeamA2,297,74.0,298,9646196,255,16
86925,86925,1902_30_TeamMF_TeamA2,216,54.0,216,7638029,255,16
86926,86926,1902_30_TeamMF_TeamA2,216,54.0,216,7638379,255,16
86927,86927,1902_30_TeamMF_TeamA2,216,54.0,216,7638679,255,16
86928,86928,1902_30_TeamMF_TeamA2,216,54.0,216,7639429,3,2
37775,37775,1902_18_TeamMB_TeamA1,86,21.0,86,2945604,5,2
21400,21400,1903_22_TeamNA_TeamA1,135,34.0,136,3823463,255,16
21401,21401,1903_22_TeamNA_TeamA1,135,34.0,136,3824963,255,16
21402,21402,1903_22_TeamNA_TeamA1,135,34.0,136,3825713,255,16
21403,21403,1903_22_TeamNA_TeamA1,135,34.0,136,3826313,4,2
37791,37791,1902_18_TeamMB_TeamA1,90,23.0,90,3155454,255,16
37792,37792,1902_18_TeamMB_TeamA1,90,23.0,90,3156854,255,16
21416,21416,1903_22_TeamNA_TeamA1,138,36.0,139,3905413,255,16
21417,21417,1903_22_TeamNA_TeamA1,138,36.0,139,3906163,255,16
37807,37807,1902_18_TeamMB_TeamA1,92,25.0,92,3252304,255,16
37808,37808,1902_18_TeamMB_TeamA1,92,25.0,92,3252654,255,16
37809,37809,1902_18_TeamMB_TeamA1,92,25.0,92,3252854,255,16
37810,37810,1902_18_TeamMB_TeamA1,92,25.0,92,3253104,255,16
37811,37811,1902_18_TeamMB_TeamA1,92,25.0,92,3253254,255,16
86963,86963,1902_30_TeamMF_TeamA2,227,56.0,227,7851629,255,16
86964,86964,1902_30_TeamMF_TeamA2,227,56.0,227,7852979,255,16
86965,86965,1902_30_TeamMF_TeamA2,227,56.0,227,7853579,6,2
70586,70586,1902_26_TeamMH_TeamA3,324,82.0,324,11156308,255,16
70587,70587,1902_26_TeamMH_TeamA3,324,82.0,324,11157058,255,16
70588,70588,1902_26_TeamMH_TeamA3,324,82.0,324,11157508,255,16
70589,70589,1902_26_TeamMH_TeamA3,324,82.0,324,11157958,255,16
21436,21436,1903_22_TeamNA_TeamA1,142,39.0,143,4117313,255,16
21437,21437,1903_22_TeamNA_TeamA1,142,39.0,143,4118063,255,16
21438,21438,1903_22_TeamNA_TeamA1,142,39.0,143,4118613,255,16
103361,103361,1902_31_TeamMF_TeamA2,312,77.0,313,10069496,255,16
21439,21439,1903_22_TeamNA_TeamA1,142,39.0,143,4119013,255,16
21440,21440,1903_22_TeamNA_TeamA1,142,39.0,143,4119313,255,16
37829,37829,1902_18_TeamMB_TeamA1,96,27.0,96,3462804,255,16
37830,37830,1902_18_TeamMB_TeamA1,96,27.0,96,3463504,255,16
37831,37831,1902_18_TeamMB_TeamA1,96,27.0,96,3464004,255,16
37832,37832,1902_18_TeamMB_TeamA1,96,27.0,96,3464504,255,16
103368,103368,1902_31_TeamMF_TeamA2,313,78.0,314,10105596,255,16
103369,103369,1902_31_TeamMF_TeamA2,313,78.0,314,10106046,255,16
103370,103370,1902_31_TeamMF_TeamA2,313,78.0,314,10106396,255,16
103371,103371,1902_31_TeamMF_TeamA2,313,78.0,314,10106696,255,16
37833,37833,1902_18_TeamMB_TeamA1,96,27.0,96,3464654,6,2
86996,86996,1902_30_TeamMF_TeamA2,236,58.0,236,8153679,255,16
86997,86997,1902_30_TeamMF_TeamA2,236,58.0,236,8154079,255,16
21477,21477,1903_22_TeamNA_TeamA1,152,41.0,153,4391713,255,16
21478,21478,1903_22_TeamNA_TeamA1,152,41.0,153,4393113,255,16
21479,21479,1903_22_TeamNA_TeamA1,152,41.0,153,4393813,6,2
70632,70632,1902_26_TeamMH_TeamA3,336,85.0,336,11621658,255,16
70633,70633,1902_26_TeamMH_TeamA3,336,85.0,336,11622258,255,16
70634,70634,1902_26_TeamMH_TeamA3,336,85.0,336,11622608,255,16
70635,70635,1902_26_TeamMH_TeamA3,336,85.0,336,11622958,255,16
103403,103403,1902_31_TeamMF_TeamA2,322,80.0,323,10410696,255,16
103404,103404,1902_31_TeamMF_TeamA2,322,80.0,323,10411446,255,16
103405,103405,1902_31_TeamMF_TeamA2,322,80.0,323,10411996,255,16
21485,21485,1903_22_TeamNA_TeamA1,153,42.0,154,4540463,255,16
5113,5113,1900_08_TeamKL_TeamB,141,,141,5095936,255,16
5114,5114,1900_08_TeamKL_TeamB,141,,141,5096893,255,16
37885,37885,1902_18_TeamMB_TeamA1,112,30.0,112,3948754,255,16
37886,37886,1902_18_TeamMB_TeamA1,112,30.0,112,3949454,255,16
37887,37887,1902_18_TeamMB_TeamA1,112,30.0,112,3949904,255,16
37888,37888,1902_18_TeamMB_TeamA1,112,30.0,112,3950204,255,16
87037,87037,1902_30_TeamMF_TeamA2,248,61.0,248,8588179,255,16
87038,87038,1902_30_TeamMF_TeamA2,248,61.0,248,8589829,255,16
87039,87039,1902_30_TeamMF_TeamA2,248,61.0,248,8590479,6,2
37889,37889,1902_18_TeamMB_TeamA1,112,30.0,112,3950604,4,2
70668,70668,1901_10_TeamLJ_TeamB,6,,9,292016,255,16
70669,70669,1901_10_TeamLJ_TeamB,6,,9,292816,255,16
5138,5138,1900_08_TeamKL_TeamB,147,,147,5308720,255,16
5139,5139,1900_08_TeamKL_TeamB,147,,147,5309314,255,16
5140,5140,1900_08_TeamKL_TeamB,147,,147,5309809,255,16
5141,5141,1900_08_TeamKL_TeamB,147,,147,5310238,255,16
37908,37908,1902_18_TeamMB_TeamA1,117,32.0,117,4192204,255,16
70686,70686,1901_10_TeamLJ_TeamB,10,,13,429516,255,16
70687,70687,1901_10_TeamLJ_TeamB,10,,13,430316,255,16
70688,70688,1901_10_TeamLJ_TeamB,10,,13,430716,6,2
37922,37922,1902_18_TeamMB_TeamA1,120,34.0,120,4303304,255,16
37923,37923,1902_18_TeamMB_TeamA1,120,34.0,120,4304404,255,16
37924,37924,1902_18_TeamMB_TeamA1,120,34.0,120,4304954,255,16
70700,70700,1901_10_TeamLJ_TeamB,13,,16,543816,255,16
5165,5165,1900_08_TeamKL_TeamB,154,,154,5516421,255,16
5166,5166,1900_08_TeamKL_TeamB,154,,154,5517543,255,16
70701,70701,1901_10_TeamLJ_TeamB,13,,16,544166,255,16
70702,70702,1901_10_TeamLJ_TeamB,13,,16,544466,255,16
37937,37937,1902_18_TeamMB_TeamA1,123,36.0,123,4426754,255,16
37938,37938,1902_18_TeamMB_TeamA1,123,36.0,123,4427904,255,16
70703,70703,1901_10_TeamLJ_TeamB,13,,16,545016,255,16
70704,70704,1901_10_TeamLJ_TeamB,13,,16,545616,255,16
87094,87094,1902_30_TeamMF_TeamA2,265,65.0,265,9182429,255,16
70721,70721,1901_10_TeamLJ_TeamB,17,,20,658216,255,16
70722,70722,1901_10_TeamLJ_TeamB,17,,20,658816,255,16
37961,37961,1902_18_TeamMB_TeamA1,128,38.0,128,4618354,255,16
37962,37962,1902_18_TeamMB_TeamA1,128,38.0,128,4619104,255,16
37963,37963,1902_18_TeamMB_TeamA1,128,38.0,128,4619654,255,16
37964,37964,1902_18_TeamMB_TeamA1,128,38.0,128,4620004,255,16
87126,87126,1902_30_TeamMF_TeamA2,273,67.0,273,9494429,255,16
87127,87127,1902_30_TeamMF_TeamA2,273,67.0,273,9495879,255,16
87128,87128,1902_30_TeamMF_TeamA2,273,67.0,273,9496379,4,2
37986,37986,1902_18_TeamMB_TeamA1,134,39.0,134,4757454,255,16
70764,70764,1901_10_TeamLJ_TeamB,29,,32,1093165,255,16
70765,70765,1901_10_TeamLJ_TeamB,29,,32,1093865,255,16
70766,70766,1901_10_TeamLJ_TeamB,29,,32,1094865,6,2
38025,38025,1902_18_TeamMB_TeamA1,145,42.0,145,5171304,255,16
38026,38026,1902_18_TeamMB_TeamA1,145,42.0,145,5171704,255,16
38027,38027,1902_18_TeamMB_TeamA1,145,42.0,145,5172054,255,16
70793,70793,1901_10_TeamLJ_TeamB,37,,40,1371465,255,16
70794,70794,1901_10_TeamLJ_TeamB,37,,40,1372465,255,16
70795,70795,1901_10_TeamLJ_TeamB,37,,40,1373165,255,16
70796,70796,1901_10_TeamLJ_TeamB,37,,40,1373565,4,2
38036,38036,1902_18_TeamMB_TeamA1,146,43.0,146,5212454,255,16
38037,38037,1902_18_TeamMB_TeamA1,146,43.0,146,5213654,255,16
87188,87188,1902_30_TeamMF_TeamA2,292,70.0,292,10209379,255,16
38038,38038,1902_18_TeamMB_TeamA1,146,43.0,146,5214104,4,2
5281,5281,1900_08_TeamKL_TeamB,186,,186,6934122,255,16
5282,5282,1900_08_TeamKL_TeamB,186,,186,6934518,255,16
5283,5283,1900_08_TeamKL_TeamB,186,,186,6935640,5,2
70826,70826,1901_10_TeamLJ_TeamB,46,,49,1673565,255,16
70827,70827,1901_10_TeamLJ_TeamB,46,,49,1674015,255,16
70828,70828,1901_10_TeamLJ_TeamB,46,,49,1674815,255,16
21684,21684,1903_22_TeamNA_TeamA1,209,55.0,210,6418963,255,16
38078,38078,1902_18_TeamMB_TeamA1,158,45.0,158,5740804,255,16
38079,38079,1902_18_TeamMB_TeamA1,158,45.0,158,5741254,6,2
36877,36877,1901_09_TeamLK_TeamB,143,,144,5511380,3,2
5316,5316,1900_08_TeamKL_TeamB,195,,195,7313086,255,16
70853,70853,1901_10_TeamLJ_TeamB,53,,56,2081814,255,16
